id,seq,dec,raw_t,raw_tgo,d_sender,d_self,d_self_sender,raw_timeout
416,56,1,297175573210302,0,0,0,0,297175573210302
440,5,4,297175573219024,0,892.337,917.602,25.2736,297175573219024
421,5,4,297175573219024,0,892.337,943.402,58.1909,297175573219024
445,5,4,297175573219025,0,892.337,763.772,246.088,297175573219025
408,5,3,297175573219025,0,892.337,609.554,331.965,297175573219025
449,5,3,297175573219027,0,892.337,0.859396,891.565,297175573219027
417,55,1,297175573219097,0,0,0,0,297175573219097
440,5,4,297175573219855,0,943.614,917.602,38.4152,297175573219855
432,5,4,297175573219855,0,943.614,893.505,57.0152,297175573219855
445,5,4,297175573219856,0,943.614,763.772,262.194,297175573219856
408,5,4,297175573219856,0,943.614,609.554,368.886,297175573219856
449,5,4,297175573219858,0,943.614,0.859396,942.832,297175573219858
432,5,4,297175573224482,0,916.764,893.505,23.2672,297175573224482
421,5,4,297175573224482,0,916.764,943.402,39.3066,297175573224482
445,5,4,297175573224483,0,916.764,763.772,262.448,297175573224483
408,5,4,297175573224483,0,916.764,609.554,354.423,297175573224483
449,5,4,297175573224485,0,916.764,0.859396,915.992,297175573224485
436,21,1,297175573230026,0,0,0,0,297175573230026
408,5,4,297175573236781,0,763.07,609.554,154.013,297175573236781
432,5,4,297175573236781,0,763.07,893.505,246.785,297175573236781
421,5,4,297175573236781,0,763.07,943.402,261.714,297175573236781
440,5,4,297175573236781,0,763.07,917.602,263.098,297175573236781
449,5,4,297175573236783,0,763.07,0.859396,762.228,297175573236783
451,0,1,297175573243499,0,0,0,0,297175573243499
409,47,1,297175573244738,0,0,0,0,297175573244738
412,60,1,297175573248232,0,0,0,0,297175573248232
429,35,1,297175573249918,0,0,0,0,297175573249918
419,53,1,297175573253124,0,0,0,0,297175573253124
431,31,1,297175573253811,0,0,0,0,297175573253811
414,58,1,297175573253995,0,0,0,0,297175573253995
438,18,1,297175573258529,0,0,0,0,297175573258529
430,33,1,297175573262358,0,0,0,0,297175573262358
418,54,1,297175573266384,0,0,0,0,297175573266384
415,57,1,297175573268961,0,0,0,0,297175573268961
437,20,1,297175573269041,0,0,0,0,297175573269041
406,44,1,297175573271162,0,0,0,0,297175573271162
413,59,1,297175573283555,0,0,0,0,297175573283555
424,47,1,297175573285408,0,0,0,0,297175573285408
392,19,1,297175573288509,0,0,0,0,297175573288509
433,29,1,297175573295394,0,0,0,0,297175573295394
443,10,1,297175573385695,0,0,0,0,297175573385695
444,10,1,297175573448359,0,0,0,0,297175573448359
420,52,1,297175573516455,0,0,0,0,297175573516455
434,27,1,297175573573946,0,0,0,0,297175573573946
446,8,1,297175573619742,0,0,0,0,297175573619742
425,45,1,297175573737069,0,0,0,0,297175573737069
445,10,1,297175573776569,0,0,0,0,297175573776569
408,10,5,297175573776782,0,0,156.268,156.268,297175573776782
337,10,5,297175573776783,0,0,237.299,237.299,297175573776783
432,10,5,297175573776783,0,0,250.074,250.074,297175573776783
421,10,5,297175573776783,0,0,257.785,257.785,297175573776783
440,10,5,297175573776783,0,0,264.993,264.993,297175573776783
449,10,5,297175573776784,0,0,762.289,762.289,297175573776784
447,8,1,297175573841209,0,0,0,0,297175573841209
408,10,3,297175573849210,0,762.289,155.866,607.076,297175573849210
445,10,2,297175573849210,0,762.289,0.773951,762.993,297175573849210
432,10,2,297175573849211,0,762.289,250.705,895.208,297175573849211
440,10,2,297175573849211,0,762.289,265.363,916.532,297175573849211
421,10,2,297175573849211,0,762.289,257.228,937.837,297175573849211
337,10,2,297175573849211,0,762.289,236.485,981.934,297175573849211
421,10,2,297175573853501,0,237.299,257.228,124.351,297175573853501
440,10,2,297175573853501,0,237.299,265.363,162.984,297175573853501
432,10,2,297175573853501,0,237.299,250.705,170.411,297175573853501
445,10,3,297175573853501,0,237.299,0.773951,236.796,297175573853501
408,10,4,297175573853501,0,237.299,155.866,380.696,297175573853501
449,10,4,297175573853503,0,237.299,761.461,981.801,297175573853503
440,10,2,297175573936838,0,250.705,265.764,21.9021,297175573936838
421,10,2,297175573936838,0,250.705,256.692,53.8392,297175573936838
337,10,4,297175573936839,0,250.705,235.665,170.541,297175573936839
445,10,4,297175573936839,0,250.705,1.55096,250.727,297175573936839
408,10,4,297175573936839,0,250.705,155.465,336.491,297175573936839
449,10,4,297175573936841,0,250.705,760.624,893.69,297175573936841
448,8,1,297175573965110,0,0,0,0,297175573965110
440,10,2,297175574031710,0,256.692,266.202,39.857,297175574031710
432,10,4,297175574031710,0,256.692,251.921,52.3043,297175574031710
337,10,4,297175574031710,0,256.692,234.852,124.351,297175574031710
445,10,4,297175574031711,0,256.692,2.32041,256.239,297175574031711
408,10,4,297175574031711,0,256.692,155.074,363.075,297175574031711
449,10,4,297175574031713,0,256.692,759.796,935.453,297175574031713
427,37,1,297175574047572,0,0,0,0,297175574047572
439,15,1,297175574066759,0,0,0,0,297175574066759
432,10,4,297175574127973,0,266.202,252.489,19.6257,297175574127973
421,10,4,297175574127973,0,266.202,255.606,41.0617,297175574127973
337,10,4,297175574127973,0,266.202,234.039,163.408,297175574127973
445,10,4,297175574127973,0,266.202,3.09434,266.051,297175574127973
408,10,4,297175574127974,0,266.202,154.685,356.789,297175574127974
449,10,4,297175574127976,0,266.202,758.962,914.648,297175574127976
449,6,1,297175574189005,0,0,0,0,297175574189005
408,6,5,297175574189219,0,0,604.944,604.944,297175574189219
445,6,5,297175574189220,0,0,761.771,761.771,297175574189220
432,6,5,297175574189220,0,0,895.049,895.049,297175574189220
440,6,5,297175574189220,0,0,915.253,915.253,297175574189220
421,6,5,297175574189220,0,0,934.528,934.528,297175574189220
402,41,1,297175574204760,0,0,0,0,297175574204760
416,57,1,297175574210302,0,0,0,0,297175574210302
440,6,4,297175574219031,0,895.049,915.888,20.8703,297175574219031
421,6,4,297175574219031,0,895.049,934.457,52.8598,297175574219031
445,6,4,297175574219031,0,895.049,762.473,252.525,297175574219031
408,6,3,297175574219032,0,895.049,605.32,338.213,297175574219032
449,6,3,297175574219033,0,895.049,0.843434,894.297,297175574219033
417,56,1,297175574219097,0,0,0,0,297175574219097
440,6,4,297175574219849,0,934.528,915.888,40.5975,297175574219849
432,6,4,297175574219849,0,934.528,895.922,51.7762,297175574219849
445,6,4,297175574219849,0,934.528,762.473,254.846,297175574219849
408,6,4,297175574219850,0,934.528,605.32,361.806,297175574219850
449,6,4,297175574219852,0,934.528,0.843434,933.763,297175574219852
436,22,1,297175574230026,0,0,0,0,297175574230026
408,6,4,297175574236775,0,761.771,605.32,157.219,297175574236775
432,6,4,297175574236775,0,761.771,895.922,253.042,297175574236775
421,6,4,297175574236775,0,761.771,934.457,254.443,297175574236775
440,6,4,297175574236775,0,761.771,915.888,266.968,297175574236775
449,6,4,297175574236777,0,761.771,0.843434,760.946,297175574236777
451,1,1,297175574243499,0,0,0,0,297175574243499
409,48,1,297175574244738,0,0,0,0,297175574244738
432,6,4,297175574247967,0,915.253,895.922,19.3621,297175574247967
421,6,4,297175574247968,0,915.253,934.457,41.4483,297175574247968
445,6,4,297175574247968,0,915.253,762.473,266.473,297175574247968
408,6,4,297175574247969,0,915.253,605.32,357.075,297175574247969
449,6,4,297175574247970,0,915.253,0.843434,914.501,297175574247970
429,36,1,297175574249918,0,0,0,0,297175574249918
419,54,1,297175574253124,0,0,0,0,297175574253124
431,32,1,297175574253811,0,0,0,0,297175574253811
414,59,1,297175574253995,0,0,0,0,297175574253995
438,19,1,297175574258529,0,0,0,0,297175574258529
430,34,1,297175574262358,0,0,0,0,297175574262358
418,55,1,297175574266384,0,0,0,0,297175574266384
415,58,1,297175574268961,0,0,0,0,297175574268961
437,21,1,297175574269041,0,0,0,0,297175574269041
406,45,1,297175574271162,0,0,0,0,297175574271162
413,60,1,297175574283555,0,0,0,0,297175574283555
424,48,1,297175574285408,0,0,0,0,297175574285408
392,20,1,297175574288509,0,0,0,0,297175574288509
433,30,1,297175574295394,0,0,0,0,297175574295394
443,11,1,297175574385695,0,0,0,0,297175574385695
444,11,1,297175574448359,0,0,0,0,297175574448359
420,53,1,297175574516455,0,0,0,0,297175574516455
434,28,1,297175574573946,0,0,0,0,297175574573946
446,9,1,297175574619742,0,0,0,0,297175574619742
425,46,1,297175574737069,0,0,0,0,297175574737069
445,11,1,297175574776569,0,0,0,0,297175574776569
408,11,5,297175574776779,0,0,159.23,159.23,297175574776779
337,11,5,297175574776779,0,0,223.904,223.904,297175574776779
421,11,5,297175574776779,0,0,250.907,250.907,297175574776779
432,11,5,297175574776779,0,0,255.388,255.388,297175574776779
440,11,5,297175574776779,0,0,269.2,269.2,297175574776779
449,11,5,297175574776781,0,0,760.483,760.483,297175574776781
447,9,1,297175574841209,0,0,0,0,297175574841209
408,11,3,297175574849219,0,760.483,158.888,602.516,297175574849219
445,11,2,297175574849220,0,760.483,0.593426,761.053,297175574849220
432,11,2,297175574849220,0,760.483,255.853,895.872,297175574849220
440,11,2,297175574849220,0,760.483,269.736,915.636,297175574849220
421,11,2,297175574849220,0,760.483,250.41,929.578,297175574849220
337,11,2,297175574849220,0,760.483,222.9,966.199,297175574849220
421,11,2,297175574854823,0,223.904,250.41,119.191,297175574854823
440,11,2,297175574854823,0,223.904,269.736,162.936,297175574854823
432,11,2,297175574854823,0,223.904,255.853,167.5,297175574854823
445,11,3,297175574854823,0,223.904,0.593426,223.463,297175574854823
408,11,4,297175574854824,0,223.904,158.888,369.079,297175574854824
449,11,4,297175574854826,0,223.904,759.649,966.262,297175574854826
440,11,2,297175574938447,0,255.853,270.348,20.5789,297175574938447
421,11,3,297175574938447,0,255.853,249.912,52.7537,297175574938447
337,11,4,297175574938447,0,255.853,221.865,167.563,297175574938447
445,11,4,297175574938447,0,255.853,1.18812,255.704,297175574938447
408,11,4,297175574938448,0,255.853,158.563,341.261,297175574938448
449,11,4,297175574938449,0,255.853,758.815,894.357,297175574938449
448,9,1,297175574965110,0,0,0,0,297175574965110
432,11,4,297175575036618,0,270.348,256.707,19.3582,297175575036618
421,11,4,297175575036618,0,270.348,249.418,45.1751,297175575036618
337,11,4,297175575036618,0,270.348,220.811,163.368,297175575036618
445,11,4,297175575036619,0,270.348,1.77021,269.954,297175575036619
408,11,4,297175575036619,0,270.348,158.237,360.337,297175575036619
449,11,4,297175575036621,0,270.348,757.99,914.139,297175575036621
427,38,1,297175575047572,0,0,0,0,297175575047572
439,16,1,297175575066759,0,0,0,0,297175575066759
449,7,1,297175575189005,0,0,0,0,297175575189005
408,7,5,297175575189213,0,0,600.167,600.167,297175575189213
445,7,5,297175575189214,0,0,759.448,759.448,297175575189214
432,7,5,297175575189214,0,0,894.604,894.604,297175575189214
440,7,5,297175575189214,0,0,914.867,914.867,297175575189214
421,7,5,297175575189214,0,0,926.47,926.47,297175575189214
402,42,1,297175575204760,0,0,0,0,297175575204760
416,58,1,297175575210302,0,0,0,0,297175575210302
440,7,4,297175575219025,0,894.604,915.562,21.0884,297175575219025
421,7,4,297175575219025,0,894.604,926.463,53.528,297175575219025
445,7,4,297175575219025,0,894.604,760.036,256.167,297175575219025
408,7,3,297175575219026,0,894.604,600.475,342.22,297175575219026
449,7,3,297175575219028,0,894.604,0.838136,893.86,297175575219028
417,57,1,297175575219097,0,0,0,0,297175575219097
440,7,4,297175575219856,0,926.47,915.562,46.4485,297175575219856
432,7,4,297175575219856,0,926.47,895.105,52.6901,297175575219856
445,7,4,297175575219857,0,926.47,760.036,247.465,297175575219857
408,7,4,297175575219857,0,926.47,600.475,356.216,297175575219857
449,7,4,297175575219859,0,926.47,0.838136,925.708,297175575219859
432,7,4,297175575224483,0,914.867,895.105,19.8456,297175575224483
421,7,4,297175575224483,0,914.867,926.463,46.8531,297175575224483
445,7,4,297175575224484,0,914.867,760.036,270.769,297175575224484
408,7,4,297175575224484,0,914.867,600.475,361.493,297175575224484
449,7,4,297175575224486,0,914.867,0.838136,914.124,297175575224486
436,23,1,297175575230026,0,0,0,0,297175575230026
408,7,4,297175575236781,0,759.448,600.475,159.937,297175575236781
421,7,4,297175575236782,0,759.448,926.463,247.366,297175575236782
432,7,4,297175575236782,0,759.448,895.105,256.827,297175575236782
440,7,4,297175575236782,0,759.448,915.562,271.924,297175575236782
449,7,4,297175575236783,0,759.448,0.838136,758.629,297175575236783
452,0,1,297175575242938,0,0,0,0,297175575242938
451,2,1,297175575243499,0,0,0,0,297175575243499
409,49,1,297175575244738,0,0,0,0,297175575244738
429,37,1,297175575249918,0,0,0,0,297175575249918
419,55,1,297175575253124,0,0,0,0,297175575253124
431,33,1,297175575253811,0,0,0,0,297175575253811
414,60,1,297175575253995,0,0,0,0,297175575253995
438,20,1,297175575258529,0,0,0,0,297175575258529
430,35,1,297175575262358,0,0,0,0,297175575262358
418,56,1,297175575266384,0,0,0,0,297175575266384
415,59,1,297175575268961,0,0,0,0,297175575268961
437,22,1,297175575269041,0,0,0,0,297175575269041
406,46,1,297175575271162,0,0,0,0,297175575271162
424,49,1,297175575285408,0,0,0,0,297175575285408
392,21,1,297175575288509,0,0,0,0,297175575288509
433,31,1,297175575295394,0,0,0,0,297175575295394
443,12,1,297175575385695,0,0,0,0,297175575385695
444,12,1,297175575448359,0,0,0,0,297175575448359
420,54,1,297175575516455,0,0,0,0,297175575516455
434,29,1,297175575573946,0,0,0,0,297175575573946
446,10,1,297175575619742,0,0,0,0,297175575619742
425,47,1,297175575737069,0,0,0,0,297175575737069
445,12,1,297175575776569,0,0,0,0,297175575776569
408,12,5,297175575776782,0,0,161.341,161.341,297175575776782
337,12,5,297175575776782,0,0,207.471,207.471,297175575776782
421,12,5,297175575776783,0,0,241.811,241.811,297175575776783
432,12,5,297175575776783,0,0,255.433,255.433,297175575776783
440,12,5,297175575776783,0,0,273.382,273.382,297175575776783
449,12,5,297175575776784,0,0,757.472,757.472,297175575776784
447,10,1,297175575841209,0,0,0,0,297175575841209
408,12,3,297175575849210,0,757.472,161.081,597.218,297175575849210
445,12,2,297175575849210,0,757.472,0.588853,757.773,297175575849210
432,12,2,297175575849211,0,757.472,255.613,892.727,297175575849211
440,12,2,297175575849211,0,757.472,274.255,915.751,297175575849211
421,12,2,297175575849211,0,757.472,241.327,921.828,297175575849211
337,12,2,297175575849211,0,757.472,206.238,948.402,297175575849211
421,12,2,297175575856451,0,207.471,241.327,114.664,297175575856451
432,12,2,297175575856451,0,207.471,255.613,167.752,297175575856451
440,12,2,297175575856451,0,207.471,274.255,168.143,297175575856451
445,12,3,297175575856452,0,207.471,0.588853,206.984,297175575856452
408,12,4,297175575856452,0,207.471,161.081,355.984,297175575856452
449,12,4,297175575856454,0,207.471,756.639,948.624,297175575856454
432,12,4,297175575940010,0,274.255,255.76,23.2817,297175575940010
421,12,3,297175575940010,0,274.255,240.859,54.2525,297175575940010
337,12,4,297175575940011,0,274.255,204.981,169.039,297175575940011
445,12,4,297175575940011,0,274.255,1.1851,273.072,297175575940011
408,12,4,297175575940011,0,274.255,160.82,366.217,297175575940011
449,12,4,297175575940013,0,274.255,755.805,914.244,297175575940013
440,12,4,297175575940438,0,255.613,275.062,24.4679,297175575940438
421,12,4,297175575940438,0,255.613,240.859,56.5811,297175575940438
337,12,4,297175575940439,0,255.613,204.981,168.299,297175575940439
445,12,4,297175575940439,0,255.613,1.1851,254.435,297175575940439
408,12,4,297175575940439,0,255.613,160.82,343.262,297175575940439
449,12,4,297175575940441,0,255.613,755.805,891.216,297175575940441
448,10,1,297175575965110,0,0,0,0,297175575965110
427,39,1,297175576047572,0,0,0,0,297175576047572
449,8,1,297175576189005,0,0,0,0,297175576189005
408,8,5,297175576189215,0,0,594.659,594.659,297175576189215
445,8,5,297175576189215,0,0,755.316,755.316,297175576189215
432,8,5,297175576189216,0,0,890.252,890.252,297175576189216
440,8,5,297175576189216,0,0,915.669,915.669,297175576189216
421,8,5,297175576189216,0,0,918.834,918.834,297175576189216
402,43,1,297175576204760,0,0,0,0,297175576204760
416,59,1,297175576210302,0,0,0,0,297175576210302
440,8,4,297175576219026,0,890.252,916.696,26.9624,297175576219026
421,8,4,297175576219026,0,890.252,918.868,58.3047,297175576219026
445,8,4,297175576219027,0,890.252,755.551,252.995,297175576219027
408,8,3,297175576219027,0,890.252,594.892,343.231,297175576219027
449,8,3,297175576219029,0,890.252,0.848742,889.497,297175576219029
417,58,1,297175576219097,0,0,0,0,297175576219097
440,8,4,297175576219857,0,918.834,916.696,56.1746,297175576219857
432,8,4,297175576219857,0,918.834,890.362,57.5912,297175576219857
445,8,4,297175576219858,0,918.834,755.551,236.991,297175576219858
408,8,4,297175576219858,0,918.834,594.892,351.698,297175576219858
449,8,4,297175576219860,0,918.834,0.848742,918.059,297175576219860
432,8,4,297175576224484,0,915.669,890.362,25.8272,297175576224484
421,8,4,297175576224484,0,915.669,918.868,56.8525,297175576224484
445,8,4,297175576224485,0,915.669,755.551,273.641,297175576224485
408,8,4,297175576224485,0,915.669,594.892,368.571,297175576224485
449,8,4,297175576224487,0,915.669,0.848742,914.917,297175576224487
436,24,1,297175576230026,0,0,0,0,297175576230026
408,8,4,297175576236783,0,755.316,594.892,161.088,297175576236783
421,8,4,297175576236783,0,755.316,918.868,237.123,297175576236783
432,8,4,297175576236783,0,755.316,890.362,253.691,297175576236783
440,8,4,297175576236783,0,755.316,916.696,275.034,297175576236783
449,8,4,297175576236784,0,755.316,0.848742,754.487,297175576236784
452,1,1,297175576242938,0,0,0,0,297175576242938
451,3,1,297175576243499,0,0,0,0,297175576243499
409,50,1,297175576244738,0,0,0,0,297175576244738
429,38,1,297175576249918,0,0,0,0,297175576249918
419,56,1,297175576253124,0,0,0,0,297175576253124
431,34,1,297175576253811,0,0,0,0,297175576253811
438,21,1,297175576258529,0,0,0,0,297175576258529
430,36,1,297175576262358,0,0,0,0,297175576262358
418,57,1,297175576266384,0,0,0,0,297175576266384
415,60,1,297175576268961,0,0,0,0,297175576268961
437,23,1,297175576269041,0,0,0,0,297175576269041
406,47,1,297175576271162,0,0,0,0,297175576271162
424,50,1,297175576285408,0,0,0,0,297175576285408
392,22,1,297175576288509,0,0,0,0,297175576288509
433,32,1,297175576295394,0,0,0,0,297175576295394
443,13,1,297175576385695,0,0,0,0,297175576385695
444,13,1,297175576448359,0,0,0,0,297175576448359
420,55,1,297175576516455,0,0,0,0,297175576516455
434,30,1,297175576573946,0,0,0,0,297175576573946
446,11,1,297175576619742,0,0,0,0,297175576619742
425,48,1,297175576737069,0,0,0,0,297175576737069
445,13,1,297175576776569,0,0,0,0,297175576776569
408,13,5,297175576776770,0,0,161.325,161.325,297175576776770
337,13,5,297175576776770,0,0,189.256,189.256,297175576776770
421,13,5,297175576776770,0,0,230.909,230.909,297175576776770
432,13,5,297175576776770,0,0,249.799,249.799,297175576776770
440,13,5,297175576776771,0,0,274.097,274.097,297175576776771
449,13,5,297175576776772,0,0,751.911,751.911,297175576776772
447,11,1,297175576841209,0,0,0,0,297175576841209
408,13,3,297175576849210,0,751.911,161.135,591.183,297175576849210
445,13,2,297175576849211,0,751.911,0.779862,752.207,297175576849211
432,13,2,297175576849211,0,751.911,249.832,886.216,297175576849211
421,13,2,297175576849211,0,751.911,230.458,914.445,297175576849211
440,13,2,297175576849211,0,751.911,274.653,918.573,297175576849211
337,13,2,297175576849211,0,751.911,187.8,928.813,297175576849211
421,13,2,297175576858246,0,189.256,230.458,112.517,297175576858246
432,13,2,297175576858246,0,189.256,249.832,171.021,297175576858246
440,13,2,297175576858246,0,189.256,274.653,172.964,297175576858246
445,13,3,297175576858246,0,189.256,0.779862,188.712,297175576858246
408,13,4,297175576858247,0,189.256,161.135,341.703,297175576858247
449,13,4,297175576858249,0,189.256,751.083,929.236,297175576858249
432,13,4,297175576941324,0,274.653,249.869,32.5727,297175576941324
421,13,3,297175576941324,0,274.653,230.013,61.4437,297175576941324
337,13,4,297175576941324,0,274.653,186.346,174.404,297175576941324
445,13,4,297175576941324,0,274.653,1.55115,273.113,297175576941324
408,13,4,297175576941325,0,274.653,160.951,373.965,297175576941325
449,13,4,297175576941327,0,274.653,750.257,917.076,297175576941327
440,13,4,297175576941804,0,249.832,275.092,33.5898,297175576941804
421,13,4,297175576941804,0,249.832,230.013,62.7587,297175576941804
337,13,4,297175576941804,0,249.832,186.346,171.925,297175576941804
445,13,4,297175576941804,0,249.832,1.55115,248.282,297175576941804
408,13,4,297175576941805,0,249.832,160.951,342.621,297175576941805
449,13,4,297175576941807,0,249.832,750.257,884.716,297175576941807
448,11,1,297175576965110,0,0,0,0,297175576965110
427,40,1,297175577047572,0,0,0,0,297175577047572
449,9,1,297175577189005,0,0,0,0,297175577189005
408,9,5,297175577189215,0,0,588.404,588.404,297175577189215
445,9,5,297175577189215,0,0,749.794,749.794,297175577189215
432,9,5,297175577189216,0,0,883.381,883.381,297175577189216
421,9,5,297175577189216,0,0,911.431,911.431,297175577189216
440,9,5,297175577189216,0,0,918.388,918.388,297175577189216
337,9,5,297175577189216,0,0,921.861,921.861,297175577189216
402,44,1,297175577204760,0,0,0,0,297175577204760
416,60,1,297175577210302,0,0,0,0,297175577210302
440,9,4,297175577219026,0,883.381,919.161,35.8259,297175577219026
421,9,4,297175577219026,0,883.381,911.344,64.4878,297175577219026
337,9,4,297175577219027,0,883.381,920.629,173.366,297175577219027
445,9,4,297175577219027,0,883.381,750.09,246.08,297175577219027
408,9,3,297175577219027,0,883.381,588.561,342.411,297175577219027
449,9,3,297175577219029,0,883.381,0.843432,882.634,297175577219029
417,59,1,297175577219097,0,0,0,0,297175577219097
440,9,4,297175577219857,0,911.431,919.161,60.9732,297175577219857
432,9,4,297175577219857,0,911.431,883.442,63.9419,297175577219857
337,9,4,297175577219858,0,911.431,920.629,113.842,297175577219858
445,9,4,297175577219858,0,911.431,750.09,225.445,297175577219858
408,9,4,297175577219858,0,911.431,588.561,348.14,297175577219858
449,9,4,297175577219860,0,911.431,0.843432,910.661,297175577219860
432,9,4,297175577224485,0,918.388,883.442,35.0404,297175577224485
421,9,4,297175577224485,0,918.388,911.344,62.2595,297175577224485
337,9,4,297175577224485,0,918.388,920.629,175.267,297175577224485
445,9,4,297175577224485,0,918.388,750.09,271.672,297175577224485
408,9,4,297175577224486,0,918.388,588.561,375.577,297175577224486
449,9,4,297175577224487,0,918.388,0.843432,917.643,297175577224487
436,25,1,297175577230026,0,0,0,0,297175577230026
408,9,4,297175577236783,0,749.794,588.561,161.487,297175577236783
337,9,4,297175577236783,0,749.794,920.629,179.859,297175577236783
421,9,4,297175577236783,0,749.794,911.344,225.71,297175577236783
432,9,4,297175577236783,0,749.794,883.442,246.888,297175577236783
440,9,4,297175577236783,0,749.794,919.161,272.44,297175577236783
449,9,4,297175577236785,0,749.794,0.843432,748.972,297175577236785
452,2,1,297175577242938,0,0,0,0,297175577242938
451,4,1,297175577243499,0,0,0,0,297175577243499
409,51,1,297175577244738,0,0,0,0,297175577244738
421,9,4,297175577248404,0,921.861,911.344,112.474,297175577248404
432,9,4,297175577248404,0,921.861,883.442,172.858,297175577248404
440,9,4,297175577248404,0,921.861,919.161,173.772,297175577248404
445,9,4,297175577248404,0,921.861,750.09,180.779,297175577248404
408,9,4,297175577248405,0,921.861,588.561,335.76,297175577248405
449,9,4,297175577248407,0,921.861,0.843432,921.054,297175577248407
429,39,1,297175577249918,0,0,0,0,297175577249918
419,57,1,297175577253124,0,0,0,0,297175577253124
431,35,1,297175577253811,0,0,0,0,297175577253811
438,22,1,297175577258529,0,0,0,0,297175577258529
430,37,1,297175577262358,0,0,0,0,297175577262358
418,58,1,297175577266384,0,0,0,0,297175577266384
437,24,1,297175577269041,0,0,0,0,297175577269041
406,48,1,297175577271162,0,0,0,0,297175577271162
424,51,1,297175577285408,0,0,0,0,297175577285408
392,23,1,297175577288509,0,0,0,0,297175577288509
433,33,1,297175577295394,0,0,0,0,297175577295394
443,14,1,297175577385695,0,0,0,0,297175577385695
444,14,1,297175577448359,0,0,0,0,297175577448359
420,56,1,297175577516455,0,0,0,0,297175577516455
434,31,1,297175577573946,0,0,0,0,297175577573946
446,12,1,297175577619742,0,0,0,0,297175577619742
425,49,1,297175577737069,0,0,0,0,297175577737069
445,14,1,297175577776569,0,0,0,0,297175577776569
408,14,5,297175577776772,0,0,162.43,162.43,297175577776772
337,14,5,297175577776772,0,0,169.348,169.348,297175577776772
421,14,5,297175577776772,0,0,219.183,219.183,297175577776772
432,14,5,297175577776772,0,0,242.498,242.498,297175577776772
440,14,5,297175577776772,0,0,267.336,267.336,297175577776772
449,14,5,297175577776774,0,0,746.665,746.665,297175577776774
447,12,1,297175577841209,0,0,0,0,297175577841209
408,14,3,297175577849212,0,746.665,162.312,584.447,297175577849212
445,14,2,297175577849212,0,746.665,0.771309,746.973,297175577849212
432,14,2,297175577849213,0,746.665,242.548,879.381,297175577849213
421,14,2,297175577849213,0,746.665,218.733,906.259,297175577849213
337,14,2,297175577849213,0,746.665,167.872,907.899,297175577849213
440,14,2,297175577849213,0,746.665,267.136,918.674,297175577849213
432,14,3,297175577858468,0,267.336,242.548,38.7904,297175577858468
421,14,3,297175577858468,0,267.336,218.733,61.6251,297175577858468
337,14,3,297175577858469,0,267.336,167.872,174.979,297175577858469
445,14,3,297175577858469,0,267.336,0.771309,266.574,297175577858469
408,14,4,297175577858469,0,267.336,162.312,376.946,297175577858469
449,14,4,297175577858471,0,267.336,745.836,917.337,297175577858471
448,12,1,297175577965110,0,0,0,0,297175577965110
427,41,1,297175578047572,0,0,0,0,297175578047572
449,10,1,297175578189005,0,0,0,0,297175578189005
408,10,5,297175578189217,0,0,581.467,581.467,297175578189217
445,10,5,297175578189218,0,0,744.589,744.589,297175578189218
432,10,5,297175578189218,0,0,876.693,876.693,297175578189218
337,10,5,297175578189218,0,0,900.685,900.685,297175578189218
421,10,5,297175578189218,0,0,902.901,902.901,297175578189218
440,10,5,297175578189218,0,0,916.522,916.522,297175578189218
402,45,1,297175578204760,0,0,0,0,297175578204760
440,10,4,297175578219028,0,876.693,916.609,40.6084,297175578219028
421,10,4,297175578219029,0,876.693,902.818,69.5109,297175578219029
337,10,4,297175578219029,0,876.693,899.371,177.605,297175578219029
445,10,4,297175578219029,0,876.693,744.894,238.893,297175578219029
408,10,3,297175578219029,0,876.693,581.564,342.248,297175578219029
449,10,3,297175578219031,0,876.693,0.848741,875.942,297175578219031
417,60,1,297175578219097,0,0,0,0,297175578219097
440,10,4,297175578219860,0,902.901,916.609,59.1855,297175578219860
432,10,4,297175578219860,0,902.901,876.797,68.8607,297175578219860
337,10,4,297175578219860,0,902.901,899.371,114.491,297175578219860
445,10,4,297175578219860,0,902.901,744.894,213.64,297175578219860
408,10,4,297175578219861,0,902.901,581.564,344.521,297175578219861
449,10,4,297175578219863,0,902.901,0.848741,902.123,297175578219863
432,10,4,297175578224487,0,916.522,876.797,40.2515,297175578224487
421,10,4,297175578224487,0,916.522,902.818,60.8448,297175578224487
337,10,4,297175578224487,0,916.522,899.371,174.414,297175578224487
445,10,4,297175578224488,0,916.522,744.894,261.868,297175578224488
408,10,4,297175578224488,0,916.522,581.564,376.513,297175578224488
449,10,4,297175578224490,0,916.522,0.848741,915.768,297175578224490
436,26,1,297175578230026,0,0,0,0,297175578230026
337,10,4,297175578236772,0,744.589,899.371,159.979,297175578236772
408,10,4,297175578236772,0,744.589,581.564,163.055,297175578236772
421,10,4,297175578236772,0,744.589,902.818,213.865,297175578236772
432,10,4,297175578236772,0,744.589,876.797,239.73,297175578236772
440,10,4,297175578236772,0,744.589,916.609,262.013,297175578236772
449,10,4,297175578236774,0,744.589,0.848741,743.763,297175578236774
452,3,1,297175578242938,0,0,0,0,297175578242938
451,5,1,297175578243499,0,0,0,0,297175578243499
409,52,1,297175578244738,0,0,0,0,297175578244738
421,10,4,297175578248407,0,900.685,902.818,113.015,297175578248407
