nodeName, TxStationID, messageID, timestamp, x, y, delayDcc, T_GenCam, EarlyReq, CamType, 25m, 75m, 125m, 175m, 225m, 275m, 325m, 375m, 425m, 475m, 525m, 575m, 625m, 675m, 725m, 775m, 825m, 875m, 925m, 975m, 1025m, 1075m, 1125m, 1175m, 1225m, 1275m, 1325m, 1375m, 1425m, 1475m
node[69], 437462244, 7257, 9.688860, 99075830.000000, 54278390.000000, 3.395000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[70], 3234480845, 7258, 9.689105, 99075840.000000, 54281280.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[391], 3125590648, 7259, 9.690324, 99306900.000000, 54283830.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[71], 3760034792, 7260, 9.690778, 99075840.000000, 54284180.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[72], 761657263, 7261, 9.692384, 99078720.000000, 54275490.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 12, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[8], 2034098327, 7262, 9.692774, 99032510.000000, 54275560.000000, 0.000000, 1.000000, 0, 3, 0, 12, 10, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[9], 2441405218, 7263, 9.693324, 99032510.000000, 54278450.000000, 0.000000, 1.000000, 0, 3, 0, 17, 6, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[73], 1516445426, 7264, 9.693643, 99078720.000000, 54278380.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 12, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[10], 954863080, 7265, 9.694944, 99032510.000000, 54281350.000000, 0.000000, 1.000000, 0, 3, 0, 17, 6, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[11], 4274779084, 7266, 9.695253, 99032520.000000, 54284240.000000, 0.000000, 1.000000, 0, 3, 0, 12, 10, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[12], 1049799907, 7267, 9.697338, 99035390.000000, 54275550.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 9, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[13], 1362371120, 7268, 9.698197, 99035400.000000, 54278450.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[15], 4174471984, 7269, 9.700469, 99035410.000000, 54284240.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 9, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[0], 3626093760, 7270, 9.702545, 99026730.000000, 54275570.000000, 0.000000, 1.000000, 0, 3, 0, 7, 7, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[401], 350083805, 7271, 9.703209, 99315560.000000, 54278020.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[1], 2774094101, 7272, 9.703298, 99026730.000000, 54278460.000000, 0.000000, 1.000000, 0, 3, 0, 10, 5, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[2], 1171049868, 7273, 9.704792, 99026740.000000, 54281360.000000, 0.000000, 1.000000, 0, 3, 0, 10, 5, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[402], 1924643449, 7274, 9.704833, 99315560.000000, 54280920.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[259], 2231627188, 7275, 9.705120, 99211590.000000, 54283970.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[3], 2439732824, 7276, 9.705836, 99026740.000000, 54284250.000000, 0.000000, 1.000000, 0, 3, 0, 7, 7, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[356], 2430182257, 7277, 9.707888, 99283780.000000, 54275180.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[263], 1441706002, 7278, 9.710836, 99214480.000000, 54283970.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[266], 3615260183, 7279, 9.714176, 99217360.000000, 54281070.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[267], 81913310, 7280, 9.715094, 99217370.000000, 54283960.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[357], 3468904809, 7281, 9.728952, 99283790.000000, 54278070.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[358], 2833850329, 7282, 9.729105, 99283790.000000, 54280970.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[359], 403366281, 7283, 9.730718, 99283800.000000, 54283860.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[264], 4015931146, 7284, 9.732093, 99217350.000000, 54275280.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[360], 907417331, 7285, 9.732469, 99286670.000000, 54275170.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 12, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[265], 154554852, 7286, 9.733437, 99217360.000000, 54278170.000000, 101.650000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[361], 2722275676, 7287, 9.733950, 99286680.000000, 54278070.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 12, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[362], 712331935, 7288, 9.734529, 99286680.000000, 54280960.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 12, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[74], 1950912925, 7289, 9.734955, 99078730.000000, 54281280.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 12, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[139], 3575126660, 7290, 9.735308, 99124940.000000, 54284100.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 12, 4, 8, 4, 8, 4, 8, 7
node[363], 3251443175, 7291, 9.735681, 99286690.000000, 54283860.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 12, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[268], 1927965163, 7292, 9.737364, 99220240.000000, 54275280.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[364], 1037282353, 7293, 9.737599, 99289560.000000, 54275170.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[460], 2392359179, 7294, 9.737731, 99358880.000000, 54275060.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 13, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[140], 2530210024, 7295, 9.737872, 99127820.000000, 54275420.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 4, 8, 4, 8, 4, 8, 7
node[461], 1746193930, 7296, 9.738105, 99358880.000000, 54277960.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 12, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[141], 1690729306, 7297, 9.738850, 99127820.000000, 54278310.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 4, 8, 4, 8, 4, 8, 8
node[269], 524136770, 7298, 9.738972, 99220250.000000, 54278170.000000, -6925251241246926953694070588550121320983677774833931517593765570601122302982892280768859229714805259708734799928451901501838220960589033879091292342853008701664989620163575808.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[270], 2744842856, 7299, 9.739090, 99220250.000000, 54281060.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[142], 1670636772, 7300, 9.739800, 99127830.000000, 54281200.000000, 5885000000.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 4, 8, 4, 8, 4, 8, 8
node[271], 2110988169, 7301, 9.740036, 99220260.000000, 54283960.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[111], 3544449843, 7302, 9.740398, 99104730.000000, 54284130.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[143], 3504722848, 7303, 9.740907, 99127830.000000, 54284100.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 4, 8, 4, 8, 4, 8, 7
node[112], 3656370561, 7304, 9.742013, 99107600.000000, 54275450.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[144], 935104470, 7305, 9.742768, 99130710.000000, 54275410.000000, 45788805860305252629793507967817732610145402858756447887317477048137845310933788550508974592979497437763363889359878768472050817084024600466702927552396754825444948301379293756087214202561265648109952581067612472361971452563035611227665109477037818805616765296743204339580928.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 8, 4, 8, 4, 8, 7
node[464], 64916907, 7306, 9.742835, 99361770.000000, 54275060.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 9, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[145], 4198461229, 7307, 9.743122, 99130710.000000, 54278310.000000, 1.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 8, 4, 8, 4, 8, 8
node[113], 2834568423, 7308, 9.743613, 99107610.000000, 54278340.000000, -nan, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[465], 1321013638, 7309, 9.743614, 99361770.000000, 54277950.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[114], 308741382, 7310, 9.744413, 99107610.000000, 54281240.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[466], 1041404403, 7311, 9.744520, 99361780.000000, 54280850.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[146], 779825082, 7312, 9.744583, 99130720.000000, 54281200.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 8, 4, 8, 4, 8, 8
node[115], 1966932024, 7313, 9.745138, 99107610.000000, 54284130.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[467], 3698541889, 7314, 9.745930, 99361780.000000, 54283740.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 9, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[147], 51839465, 7315, 9.745957, 99130720.000000, 54284090.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 8, 4, 8, 4, 8, 7
node[468], 2890642881, 7316, 9.747135, 99364650.000000, 54275050.000000, 0.000000, 1.000000, 0, 3, 0, 12, 10, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[148], 668779702, 7317, 9.747284, 99133600.000000, 54275410.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 12, 4, 8, 4, 8, 7
node[469], 2478612878, 7318, 9.748393, 99364660.000000, 54277950.000000, -0.000000, 1.000000, 0, 3, 0, 17, 6, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[149], 2943129766, 7319, 9.748951, 99133600.000000, 54278300.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 12, 4, 8, 4, 8, 8
node[470], 2015509150, 7320, 9.749149, 99364660.000000, 54280840.000000, 6.593750, 1.000000, 0, 3, 0, 17, 6, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[150], 2377038245, 7321, 9.749454, 99133600.000000, 54281200.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 12, 4, 8, 4, 8, 8
node[471], 3843706246, 7322, 9.750173, 99364670.000000, 54283740.000000, 6.593750, 1.000000, 0, 3, 0, 12, 10, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[151], 1434236020, 7323, 9.750847, 99133610.000000, 54284090.000000, -nan, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 12, 4, 8, 4, 8, 7
node[472], 4001375730, 7324, 9.752069, 99367540.000000, 54275050.000000, 6.593750, 1.000000, 0, 3, 0, 10, 8, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[473], 712181157, 7325, 9.753080, 99367550.000000, 54277940.000000, 6.593750, 1.000000, 0, 3, 0, 14, 5, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[281], 3557940895, 7326, 9.753292, 99228910.000000, 54278160.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[474], 1204411438, 7327, 9.754967, 99367550.000000, 54280840.000000, 0.000000, 1.000000, 0, 3, 0, 14, 5, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[283], 2193985917, 7328, 9.755477, 99228920.000000, 54283950.000000, 5915000000.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[475], 2926050884, 7329, 9.755722, 99367560.000000, 54283730.000000, 0.000000, 1.000000, 0, 3, 0, 10, 8, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[284], 2582701421, 7330, 9.757102, 99231800.000000, 54275260.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[76], 1445858366, 7331, 9.757523, 99081610.000000, 54275490.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[476], 1758935701, 7332, 9.757928, 99370430.000000, 54275040.000000, 6.593750, 1.000000, 0, 3, 0, 7, 7, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[285], 3808776874, 7333, 9.758074, 99231800.000000, 54278150.000000, 4.255208, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[77], 743859276, 7334, 9.758179, 99081610.000000, 54278380.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[477], 2217972922, 7335, 9.758716, 99370440.000000, 54277940.000000, 6.593750, 1.000000, 0, 3, 0, 10, 5, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[478], 3591876937, 7336, 9.759774, 99370440.000000, 54280830.000000, 5885000000.000000, 1.000000, 0, 3, 0, 10, 5, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[78], 270183354, 7337, 9.759791, 99081620.000000, 54281270.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[286], 900688359, 7338, 9.759804, 99231800.000000, 54281050.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[79], 2062047343, 7339, 9.760150, 99081620.000000, 54284170.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[479], 3822463355, 7340, 9.760464, 99370440.000000, 54283730.000000, 0.000000, 1.000000, 0, 3, 0, 7, 7, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[335], 948179453, 7341, 9.760803, 99266470.000000, 54283890.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 8, 4, 8, 4, 8, 7
node[287], 3857119438, 7342, 9.760876, 99231810.000000, 54283940.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[336], 255899627, 7343, 9.762281, 99269340.000000, 54275200.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 4, 8, 4, 8, 4, 8, 7
node[80], 3022155223, 7344, 9.762393, 99084490.000000, 54275480.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 10, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[400], 3093312228, 7345, 9.762602, 99315550.000000, 54275130.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[288], 3809749495, 7346, 9.762693, 99234680.000000, 54275250.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[337], 3975443734, 7347, 9.763015, 99269350.000000, 54278090.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 4, 8, 4, 8, 4, 8, 8
node[289], 3879419514, 7348, 9.763020, 99234690.000000, 54278150.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[81], 4132272944, 7349, 9.763363, 99084500.000000, 54278380.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 11, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[82], 1129109021, 7350, 9.764017, 99084500.000000, 54281270.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 11, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[338], 430170286, 7351, 9.764060, 99269350.000000, 54280990.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 4, 8, 4, 8, 4, 8, 8
